Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,1017.0,1127.9446342220842,14.0,318.2541486701523,53.0,699.8547471279546,421.0,1557.1830152389407,374.0,1346.146924378217,119.0,668.1639528354857,36.0,647.1328419917311,0.0,0.0
1002,2753.0,1115.5052391873385,18.0,158.82820082943616,172.0,885.5024711696869,1230.0,1600.437192598954,1024.0,1295.1860565126103,249.0,541.6576027844246,59.0,416.9316656066709,1.0,40.5196236537355
1003,2036.0,940.28541079758,37.0,392.82301730544646,143.0,802.559209787855,722.0,1371.2419045448505,819.0,1129.6084299960005,265.0,556.290278564981,49.0,296.969696969697,1.0,46.182976954694496
1004,821.0,1023.7418325103496,10.0,276.7783005812344,47.0,649.2609476447024,309.0,1605.8621764889306,355.0,1322.702038078915,86.0,492.7801971120789,12.0,206.50490449148168,2.0,249.38899695745425
1051,1282.0,962.5130449798412,19.0,353.7516291193446,119.0,1026.481497455361,334.0,1194.39279073094,576.0,1275.1826433473543,194.0,584.4429716213774,40.0,403.999596000404,0.0,0.0
1053,1305.0,659.0276690620597,17.0,178.74040584586268,93.0,493.211709800594,377.0,949.69393153135,616.0,856.1620036414682,171.0,393.06730415593967,30.0,206.8680182043856,1.0,50.50020452582833
1054,1429.0,861.0975528921188,26.0,377.6325344952796,110.0,786.6695272831295,391.0,1090.1689622483689,632.0,1110.4278309760168,215.0,534.4004772320541,52.0,430.8202154101077,3.0,180.77625323137556
1055,1431.0,713.5769102269384,15.0,204.9460308785353,115.0,713.7537239324727,376.0,1031.5783697769486,656.0,942.163241271346,202.0,372.0895962275272,66.0,394.1710463449594,1.0,49.86561217518786
1056,2435.0,770.3185354140898,27.0,179.67658215212617,214.0,720.6600437784139,680.0,1035.1966873706003,1165.0,1012.6824349579716,283.0,413.2472766566397,65.0,293.1889941362201,1.0,31.635258127888694
1057,1237.0,961.2545265219215,12.0,225.2252252252252,113.0,997.5282485875706,333.0,1417.141884415695,585.0,1294.161891909829,171.0,518.5746777862016,22.0,212.47826926791575,1.0,77.70853084251588
