Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,92.0,102.03628942815314,7.0,159.12707433507614,22.0,290.5057440908491,25.0,92.46930019233616,29.0,104.38037648922004,7.0,39.30376193149916,2.0,35.951824555096174,0.0,0.0
1002,217.0,87.92758332860605,8.0,70.5903114797494,35.0,180.18945634266888,70.0,91.08179144872096,71.0,89.80293946522983,26.0,56.55862519034153,7.0,49.46646880079146,,
1003,164.0,75.74008220569898,4.0,42.46735322221043,19.0,106.63374116062408,48.0,91.16289670104268,52.0,71.7211701584762,25.0,52.48021495896048,16.0,96.96969696969695,,
1004,41.0,51.12474437627812,1.0,27.677830058123444,9.0,124.32656444260256,15.0,77.95447458684129,13.0,48.436976042326464,3.0,17.19000687600275,0.0,0.0,0.0,0.0
1051,111.0,83.33771294287237,3.0,55.85552038726494,32.0,276.02863797118954,26.0,92.97668430839651,37.0,81.91277396502103,11.0,33.13851900945954,1.0,10.0999899000101,1.0,75.07902066925439
1053,221.0,111.6054520020806,3.0,31.54242456103459,42.0,222.74077216801015,51.0,128.473184371615,87.0,120.91898428053204,22.0,50.57006252298639,16.0,110.32960970900564,0.0,0.0
1054,165.0,99.42693927725654,9.0,130.718954248366,25.0,178.78852892798398,36.0,100.37361289243294,67.0,117.71940613195116,25.0,62.13959037582024,3.0,24.85501242750621,,
1055,110.0,54.85217339270665,1.0,13.663068725235687,12.0,74.47864945382324,15.0,41.15339241131444,44.0,63.19387593893174,32.0,58.94488653109343,6.0,35.8337314859054,0.0,0.0
1056,262.0,82.88437629506838,15.0,99.82032341784787,47.0,158.27580400740865,78.0,118.74314943368653,81.0,70.40968002712077,30.0,43.80713180105721,11.0,49.61659900766802,0.0,0.0
1057,70.0,54.395971589761125,3.0,56.306306306306304,11.0,97.1045197740113,17.0,72.34658268788833,25.0,55.3060637568303,10.0,30.32600454890068,4.0,38.6324125941665,0.0,0.0
