Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,29.0,32.16361297191784,0.0,0.0,0.0,0.0,7.0,25.89140405385412,11.0,39.59255659935932,6.0,33.68893879842785,5.0,89.87956138774042,0.0,0.0
1002,120.0,48.6235483844826,1.0,8.823788934968675,2.0,10.29654036243822,40.0,52.04673797069768,40.0,50.59320533252384,23.0,50.03262997607135,14.0,98.93293760158292,0.0,0.0
1003,82.0,37.87004110284949,2.0,21.233676611105214,1.0,5.612302166348636,25.0,47.4806753651264,19.0,26.20581217328938,16.0,33.5873375737347,19.0,115.15151515151516,0.0,0.0
1004,23.0,28.67973465010724,2.0,55.35566011624689,0.0,0.0,6.0,31.181789834736517,9.0,33.53329110622602,6.0,34.3800137520055,0.0,0.0,0.0,0.0
1051,77.0,57.81084591532588,0.0,0.0,0.0,0.0,15.0,53.64039479330568,24.0,53.1326101394731,19.0,57.2392601072483,19.0,191.8998081001919,0.0,0.0
1053,61.0,30.80512476075528,1.0,10.514141520344864,1.0,5.303351718285957,13.0,32.748066604529306,19.0,26.40759426816217,12.0,27.583670467083486,15.0,103.4340091021928,0.0,0.0
1054,81.0,48.8095883724714,0.0,0.0,0.0,0.0,11.0,30.669715050465623,30.0,52.71018185012738,23.0,57.16842314575462,17.0,140.8450704225352,0.0,0.0
1055,84.0,41.88711422715781,0.0,0.0,0.0,0.0,8.0,21.948475952701035,26.0,37.34183578209603,18.0,33.15649867374005,32.0,191.11323459149543,0.0,0.0
1056,80.0,25.30820650231096,1.0,6.654688227856525,1.0,3.367570298029971,15.0,22.835221044939715,27.0,23.469893342373588,17.0,24.82404135393242,19.0,85.70139828597203,0.0,0.0
1057,60.0,46.62511850550953,1.0,18.76876876876877,1.0,8.82768361581921,10.0,42.55681334581666,12.0,26.546910603278544,17.0,51.55420773313116,19.0,183.5039598222909,0.0,0.0
