Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,408.0,452.5087618118096,6.0,136.394635144351,1.0,13.204806549584047,123.0,454.9489569462938,167.0,601.0869956448188,82.0,460.4154969118473,28.0,503.3255437713464,1.0,110.90901024799255
1002,817.0,331.04532525101905,14.0,123.53304508956144,10.0,51.4827018121911,257.0,334.40029146173265,326.0,412.3346234600693,133.0,289.31912116597783,76.0,537.064518408593,1.0,40.5196236537355
1003,566.0,261.3956495635709,2.0,21.233676611105214,4.0,22.449208665394544,164.0,311.4732303952292,226.0,311.7112395349158,107.0,224.6153200243508,63.0,381.8181818181818,0.0,0.0
1004,273.0,340.41598084692504,1.0,27.677830058123444,6.0,82.88437629506838,60.0,311.81789834736514,106.0,394.947650806662,52.0,297.9601191840477,48.0,826.0196179659267,0.0,0.0
1051,479.0,359.6285090057285,11.0,204.8035747533048,10.0,86.25894936599673,106.0,379.0587898726935,202.0,447.1994686738986,110.0,331.38519009459543,40.0,403.999596000404,0.0,0.0
1053,420.0,212.10085900847895,2.0,21.02828304068973,6.0,31.82011030971574,74.0,186.41207144116683,217.0,301.60252401006267,73.0,167.80066200809122,48.0,330.98882912701697,0.0,0.0
1054,619.0,373.0016691674048,2.0,29.04865649963689,12.0,85.8184938854323,139.0,387.5536720013383,298.0,523.587806377932,123.0,305.7267846490356,42.0,347.970173985087,3.0,180.77625323137556
1055,569.0,283.7353332768189,2.0,27.32613745047137,4.0,24.826216484607745,89.0,244.17679497379905,245.0,351.87499102359715,151.0,278.14618331859714,76.0,453.89393215480175,2.0,99.73122435037573
1056,874.0,276.4921560377472,3.0,19.96406468356957,9.0,30.308132682269743,192.0,292.2908293752283,372.0,323.36297493936945,208.0,303.72944715399666,90.0,405.95399188092017,0.0,0.0
1057,481.0,373.77803335250144,2.0,37.53753753753754,6.0,52.96610169491525,88.0,374.4999574431866,224.0,495.5423312611995,98.0,297.1948445792267,59.0,569.828085763956,4.0,310.83412337006354
1058,976.0,356.07702354632283,6.0,49.71002485501243,14.0,55.029283440116345,232.0,424.6362222018852,442.0,451.84109913925295,211.0,325.8938914201869,71.0,366.2625741552747,0.0,0.0
1059,727.0,361.4110441647279,3.0,32.40790752943718,11.0,59.02870941776227,140.0,342.34013938134245,367.0,524.5329941258021,139.0,289.5833333333333,67.0,465.2131648382169,0.0,0.0
1060,1148.0,414.1787679264002,5.0,39.169604386995694,19.0,73.07130220752249,234.0,403.0452306314375,540.0,532.8964897910848,229.0,377.09750193488895,119.0,650.6287588846365,2.0,72.15657977811851
1061,514.0,392.3274789524704,3.0,52.6592943654555,5.0,43.297540699688255,130.0,474.9899521356279,233.0,495.7763261484776,101.0,335.6708431652763,42.0,450.9824975840223,0.0,0.0
1062,511.0,209.29241960058323,4.0,35.57769278662279,11.0,46.41741919149296,90.0,193.6608353237364,216.0,240.30973254416804,117.0,215.24762675693572,71.0,383.7422981299319,2.0,81.91484133095234
2000,4338.0,234.8351850017296,24.0,24.01272674517494,68.0,41.290447940638906,1200.0,242.7351395524773,1847.0,282.39431236144026,726.0,222.36243238773147,464.0,430.7903703497386,9.0,48.72099273894805
3101,1099.0,440.6469772178697,10.0,89.19015340706386,16.0,82.21571347823853,309.0,449.2193178844532,501.0,606.3026430438571,170.0,340.8726339428938,93.0,533.1651665424525,0.0,0.0
3102,546.0,523.535108494501,3.0,52.38344683080147,15.0,147.21758759446462,103.0,435.1683636824538,235.0,694.957858938341,135.0,581.7962420272366,55.0,715.4936906465462,0.0,0.0
3103,502.0,403.6310715520499,5.0,75.7002271006813,8.0,72.67441860465117,135.0,465.19641626464505,223.0,528.523688763539,87.0,335.7776920108066,44.0,456.6683964711988,,
3151,810.0,458.86371747590965,6.0,64.4399097841263,17.0,99.25268566090612,155.0,412.1353931239863,373.0,582.8580357840457,151.0,398.8799661876585,106.0,997.7409638554216,2.0,113.2996833273851
3153,833.0,611.1877439614944,3.0,60.790273556231,18.0,179.56903431763766,185.0,644.8015056986511,371.0,821.2506917542888,186.0,529.2360221937687,70.0,568.0895958448303,0.0,0.0
3154,385.0,421.7006035247599,2.0,47.40459824602986,7.0,89.171974522293,72.0,390.1170351105332,170.0,524.9181745198542,82.0,382.4091778202677,52.0,748.955782802823,0.0,0.0
3155,594.0,449.0305023245266,3.0,55.50416281221092,9.0,82.14676889375684,121.0,460.4437002930096,256.0,563.8518126954759,145.0,439.1544006299594,59.0,525.6124721603563,1.0,75.5943606606947
3157,670.0,497.028953791144,3.0,45.058576148993694,12.0,92.52833680314596,150.0,529.848110208407,301.0,618.5778873818331,158.0,544.8087996965622,46.0,499.8370096707595,0.0,0.0
3158,764.0,638.6785039541221,2.0,38.75968992248062,9.0,89.42766295707472,144.0,583.184837194233,332.0,783.7212596194703,142.0,498.1407422998667,134.0,1516.1801312514144,1.0,83.59666282122018
3159,1431.0,438.9018559015584,9.0,64.92101276779918,32.0,118.71637915043593,344.0,419.7988870448111,591.0,556.2981230821364,309.0,421.1358401591866,146.0,616.8666553996958,0.0,0.0
3241,5164.0,446.28234877259393,20.0,35.83073560500197,143.0,137.27033616833376,1200.0,428.6326618088298,2383.0,598.1155469883389,978.0,409.74849486557486,440.0,549.5740800879319,0.0,0.0
3251,1207.0,555.9931640939891,5.0,50.42864346949067,35.0,176.17154074596064,253.0,556.1784167600958,536.0,693.1422881454564,264.0,537.9192306124944,114.0,739.7313607163715,0.0,0.0
3252,429.0,288.79359672565954,5.0,76.48768548263729,5.0,38.82288997592981,96.0,321.4680373706593,195.0,386.73594859386776,96.0,266.4002664002664,31.0,241.960661879488,1.0,67.31785471460596
3254,1629.0,590.6089907438628,7.0,58.89281507656066,41.0,175.91281589222123,378.0,608.8525223890214,744.0,788.2023900330537,294.0,467.0224933282501,165.0,778.4487639177203,,
3255,288.0,408.75415140935024,2.0,69.32409012131716,8.0,139.86013986013987,62.0,429.86895930111626,123.0,525.7084241569432,61.0,344.3992773261066,32.0,506.2490112324,0.0,0.0
3256,683.0,562.6493121344427,3.0,54.32814197754437,18.0,160.57091882247994,145.0,556.280211770122,299.0,707.5248461902509,150.0,545.514056078845,68.0,769.6661007357102,0.0,0.0
3257,1257.0,796.4769991129134,5.0,73.97544015386892,22.0,164.58442432857035,243.0,758.7348174977362,533.0,963.5896879632644,314.0,836.9092992883606,140.0,1090.8524232507402,,
3351,850.0,474.8311556273078,3.0,35.423308537017355,14.0,82.74720728175424,192.0,504.38711711238375,411.0,675.8645639769121,191.0,456.7520386445704,39.0,301.6474592002475,0.0,0.0
3352,1048.0,529.1913673133439,1.0,11.655011655011656,22.0,124.90064721244464,197.0,507.87594421098765,509.0,750.5714075057141,200.0,399.2334717342702,119.0,785.7897517168516,0.0,0.0
3353,1244.0,488.9341314541074,7.0,57.43354118805382,36.0,148.77262583684603,236.0,464.8048213652657,606.0,649.4132776081016,280.0,494.5598417408506,79.0,455.59400230680507,0.0,0.0
3354,262.0,541.1881351730976,2.0,106.66666666666669,5.0,124.10027302060064,57.0,647.5065318641372,109.0,673.7128376290253,49.0,368.1442524417731,40.0,948.7666034155598,0.0,0.0
3355,902.0,489.84734358283686,6.0,69.65405154399814,22.0,126.47312446105202,198.0,460.1547793348672,448.0,680.2514500895867,159.0,418.1129693909751,69.0,615.2474364690147,0.0,0.0
3356,592.0,519.6264307281792,3.0,56.31687629059508,14.0,134.07393219689715,102.0,465.09507090419953,312.0,757.4286269178481,128.0,471.0384926768234,33.0,419.7405240396845,,
3357,718.0,438.38761280238367,4.0,53.26231691078562,8.0,53.43664417874557,165.0,446.90013813277,361.0,623.6826647316955,139.0,385.8967240421988,41.0,391.2960488642871,0.0,0.0
3358,811.0,576.5143275539726,2.0,30.755036137167465,20.0,154.35671837616732,192.0,612.811592352622,393.0,813.1763537420596,155.0,493.81929399770615,49.0,482.0462370880472,0.0,0.0
3359,1252.0,612.1890158034736,7.0,68.76903428627567,36.0,184.82390389157,275.0,604.1167812657894,571.0,795.9408411045596,257.0,575.8974588804733,106.0,817.3336417611226,0.0,0.0
3360,740.0,800.9611533840608,6.0,164.6542261251372,18.0,234.4971339239187,146.0,783.8926174496644,358.0,1125.573791108596,158.0,691.6174217553075,54.0,692.9295521621968,0.0,0.0
3361,686.0,500.2442883915615,1.0,14.539110206455366,10.0,76.0225026607876,148.0,511.9867160203411,301.0,631.0934060174022,160.0,509.6352922439879,66.0,724.9560632688928,0.0,0.0
3401,431.0,555.7059786742996,3.0,71.03954534690978,9.0,125.59307842590007,103.0,572.6357925168177,198.0,759.2315656275164,90.0,528.4170972287459,28.0,552.0504731861199,0.0,0.0
3402,150.0,300.5229098631619,1.0,41.77109440267335,0.0,0.0,31.0,244.3060918906139,81.0,489.6922797896137,20.0,188.21757952192732,17.0,528.6069651741293,0.0,0.0
3403,799.0,472.5657540647161,3.0,39.71931682775056,18.0,127.9317697228145,238.0,486.359456421784,369.0,659.6353235609581,135.0,411.1090809428102,36.0,369.57191253464737,,
3404,748.0,452.6447646307738,4.0,53.80683346785042,19.0,142.36475348419003,240.0,462.0805175301796,345.0,660.0344365792998,94.0,313.18717931631903,46.0,448.8680718188915,,
3405,382.0,502.04365939886185,2.0,60.790273556231,8.0,134.68013468013467,88.0,468.384074941452,166.0,714.1627946997074,78.0,422.2835796654215,40.0,629.3266205160478,0.0,0.0
3451,562.0,450.1077215098631,4.0,67.98096532970769,13.0,111.5209745217466,121.0,462.6974111888647,270.0,619.3228736581337,131.0,453.9311826466613,23.0,264.0036730945822,0.0,0.0
3452,768.0,404.8625681360507,8.0,95.69377990430624,14.0,82.66902863891349,147.0,359.2287578504924,361.0,551.3891646683264,176.0,382.6170134133351,62.0,516.3224516988674,,
3453,582.0,340.984989629838,4.0,41.05090311986864,17.0,92.2459167616257,142.0,320.3031601741366,264.0,447.27568446733534,119.0,391.5504080021058,35.0,399.5433789954338,1.0,58.58848619069381
3454,1483.0,453.5806260207858,16.0,96.94619486185168,37.0,116.1257924800703,393.0,499.4154424846236,650.0,566.1133271786654,258.0,386.20441889707206,129.0,705.9209806282149,0.0,0.0
3455,373.0,377.89755227751664,1.0,23.239600278875205,8.0,95.4540031022551,76.0,386.19848569541136,195.0,583.2211754149843,59.0,235.378600494694,34.0,433.6734693877551,,
3456,640.0,466.6015368688121,4.0,59.43536404160476,16.0,117.90714812085484,173.0,556.6638779844263,296.0,616.2814907349573,121.0,417.37090821289365,30.0,342.3485107839781,0.0,0.0
3457,567.0,332.0527536367683,2.0,24.41108263151471,8.0,50.45726900031536,124.0,318.16082516549494,253.0,426.51471728648977,113.0,297.3527709067944,67.0,643.3647013635491,0.0,0.0
3458,645.0,492.7801971120789,4.0,65.23157208088715,23.0,188.6018860188602,153.0,553.8261058423225,302.0,634.4404529316611,122.0,423.9202196045728,41.0,479.139885473881,0.0,0.0
3459,1636.0,456.8811438784629,7.0,39.16303009958599,41.0,118.5965115270024,362.0,454.1291884636132,778.0,619.5402024256034,342.0,450.33775331498623,106.0,434.3906237193673,0.0,0.0
3460,531.0,371.81228731076783,2.0,25.03442233070472,5.0,32.99458888742246,151.0,399.90465849201513,253.0,509.6080248156951,97.0,386.9320674937173,23.0,319.57760177851884,0.0,0.0
3461,365.0,412.0429427768308,0.0,0.0,6.0,78.58546168958743,87.0,459.78226403128633,164.0,534.4108446298227,80.0,379.56065853774254,28.0,435.052827843381,,
3462,303.0,532.2699645153357,2.0,85.07018290089324,7.0,138.12154696132598,61.0,517.5632105888342,121.0,628.8327616671863,62.0,431.1244002503303,50.0,1220.1073694485117,0.0,0.0
4011,2208.0,389.0344439961308,8.0,28.415145272430205,26.0,53.65471129638037,538.0,364.88676980256776,967.0,509.0840172888512,437.0,378.3025728037674,232.0,609.9003654144431,0.0,0.0
4012,526.0,462.8529693865878,4.0,68.09669731018046,10.0,92.96272194849864,122.0,445.1092706775147,210.0,568.1203332972622,113.0,449.197010653522,67.0,895.3628223974342,0.0,0.0
5111,1840.0,295.87844541605494,23.0,73.23208201993187,42.0,77.6469283244902,500.0,310.9472073831305,776.0,351.8428677007341,318.0,274.13793103448273,180.0,461.21915596894456,1.0,16.08035029435081
5112,1107.0,221.98337230241077,9.0,35.0140056022409,21.0,45.72772406584792,268.0,217.6614390020061,512.0,302.10767306285254,220.0,219.45137157107231,75.0,219.2661891536325,2.0,40.10539698327205
5113,1698.0,291.37209142700254,5.0,17.22000275520044,30.0,59.01097604154373,435.0,303.9789800282316,732.0,375.525196612065,353.0,286.77271028644776,140.0,335.224959892728,3.0,51.47916809664356
