Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,30.0,33.27270307439776,0.0,0.0,10.0,132.0480654958405,10.0,36.98772007693446,8.0,28.79458661771587,2.0,11.229646266142616,0.0,0.0,0.0,0.0
1002,100.0,40.5196236537355,7.0,61.76652254478073,20.0,102.9654036243822,45.0,58.552580217034894,22.0,27.826262932888117,4.0,8.701326952360235,2.0,14.133276800226133,,
1003,45.0,20.78233962961253,3.0,31.85051491665782,8.0,44.89841733078909,18.0,34.186086262891,11.0,15.171785995062272,4.0,8.396834393433675,1.0,6.06060606060606,,
1004,45.0,56.1125243154272,3.0,83.03349017437033,6.0,82.88437629506838,16.0,83.15143955929737,12.0,44.71105480830136,6.0,34.3800137520055,2.0,34.417484081913614,0.0,0.0
1051,27.0,20.27133558069869,2.0,37.23701359150997,4.0,34.50357974639869,7.0,25.032184236875985,11.0,24.35244631392517,3.0,9.037777911670783,0.0,0.0,,
1053,34.0,17.170069538781632,1.0,10.514141520344864,8.0,42.42681374628766,16.0,40.30531274403607,8.0,11.118987060278808,1.0,2.2986392055902902,0.0,0.0,,
1054,7.0,4.218112575398762,0.0,0.0,1.0,7.151541157119359,1.0,2.7881559136786933,2.0,3.514012123341825,3.0,7.456750845098429,0.0,0.0,,
1055,26.0,12.965059165548846,1.0,13.663068725235687,6.0,37.23932472691162,8.0,21.948475952701035,7.0,10.053571172102776,2.0,3.684055408193339,2.0,11.944577161968466,0.0,0.0
1056,159.0,50.30006042334303,7.0,46.58281759499568,34.0,114.49739013301902,50.0,76.11740348313238,52.0,45.201276066793575,12.0,17.522852720422886,4.0,18.04239963915201,0.0,0.0
1057,21.0,16.318791476928336,0.0,0.0,3.0,26.483050847457623,4.0,17.022725338326666,6.0,13.273455301639272,0.0,0.0,8.0,77.264825188333,0.0,0.0
1058,70.0,25.538311115002664,4.0,33.140016570008285,22.0,86.47458826303998,17.0,31.11558524755193,19.0,19.4230336734068,6.0,9.267124874507685,2.0,10.317255610007738,,
