Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,1192.0,1322.035402156071,57.0,1295.7490338713344,278.0,3670.9362207843656,405.0,1498.0026631158455,368.0,1324.55098441493,70.0,393.0376193149916,14.0,251.6627718856732,0.0,0.0
1002,1994.0,807.961295655486,73.0,644.1365922527133,357.0,1837.9324546952223,729.0,948.5517995159652,675.0,853.7603399863399,110.0,239.28649118990649,49.0,346.2652816055402,1.0,40.5196236537355
1003,2246.0,1037.2696624024384,157.0,1666.8436139717592,472.0,2649.0066225165565,678.0,1287.675915902228,764.0,1053.7495000206889,138.0,289.6907865734618,32.0,193.93939393939397,5.0,230.9148847734725
1004,1052.0,1311.7861239962092,27.0,747.3014115693329,230.0,3177.234424644288,333.0,1730.5893358278763,307.0,1143.8578188457095,106.0,607.3802429520972,46.0,791.602133884013,3.0,374.08349543618135
1051,823.0,617.9003401079636,36.0,670.2662446471793,140.0,1207.6252911239542,235.0,840.3661850951223,286.0,633.1636041620544,59.0,177.74296559619208,65.0,656.4993435006566,2.0,150.15804133850878
1053,1654.0,835.2733828572005,65.0,683.4191988224162,378.0,2004.666949512092,422.0,1063.0526236239514,617.0,857.5518770240031,101.0,232.16255976461932,70.0,482.69204247689976,1.0,50.50020452582833
1054,1252.0,754.4395634856072,54.0,784.3137254901961,254.0,1816.4914539083168,390.0,1087.3808063346903,407.0,715.1014671000615,93.0,231.1592761980513,48.0,397.6801988400994,6.0,361.5525064627511
1055,1244.0,620.3282154593371,48.0,655.827298811313,249.0,1545.431976166832,327.0,897.1439545666548,488.0,700.8775331408792,101.0,186.0447981137636,30.0,179.168657429527,1.0,49.86561217518786
1056,2733.0,864.591604635198,101.0,672.1235110135091,692.0,2330.35864623674,728.0,1108.2693947144076,1009.0,877.0786067575908,157.0,229.2573230921994,45.0,202.97699594046009,1.0,31.635258127888694
1057,798.0,620.1140761232768,34.0,638.1381381381382,167.0,1474.223163841808,224.0,953.2726189462932,314.0,694.6441607857886,55.0,166.79302501895376,4.0,38.6324125941665,0.0,0.0
1058,1981.0,722.7342045545754,83.0,687.6553438276719,479.0,1882.787626272552,541.0,990.207742289741,700.0,715.5854511255137,144.0,222.4109969881844,30.0,154.75883415011606,4.0,145.9332063714438
