Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
1001,138.0,153.05443414222972,2.0,45.464878381450326,21.0,277.300937541265,57.0,210.8300044385264,43.0,154.7709030702228,11.0,61.76305446378439,4.0,71.90364911019235,0.0,0.0
1002,291.0,117.91210483237032,6.0,52.94273360981205,65.0,334.63756177924216,110.0,143.12852941941864,82.0,103.71607093167388,26.0,56.55862519034153,2.0,14.133276800226133,0.0,0.0
1003,445.0,205.5142474483905,10.0,106.16838305552606,101.0,566.8425188012122,127.0,241.2018308548421,150.0,206.88799084175827,44.0,92.36517832777044,13.0,78.78787878787878,,
1004,141.0,175.81924285500523,8.0,221.42264046498755,37.0,511.120320486255,47.0,244.25735370543603,36.0,134.13316442490407,13.0,74.49002979601192,0.0,0.0,0.0,0.0
1051,120.0,90.09482480310528,1.0,18.618506795754985,12.0,103.51073923919608,29.0,103.70476326705764,42.0,92.98206774407792,28.0,84.35259384226065,8.0,80.7999192000808,,
1053,360.0,181.800736292982,14.0,147.1979812848281,74.0,392.4480271531608,72.0,181.37390734816236,149.0,207.0911339976928,39.0,89.64692901802132,12.0,82.74720728175424,,
1054,234.0,141.0054775204729,6.0,87.14596949891067,17.0,121.5761996710291,47.0,131.04332794289857,97.0,170.42958798207854,62.0,154.1061841320342,5.0,41.42502071251035,0.0,0.0
1055,322.0,160.56727120410494,6.0,81.97841235141412,88.0,546.1767626613704,60.0,164.61356964525777,108.0,155.11224094101425,51.0,93.94341290893016,9.0,53.7505972288581,0.0,0.0
1056,627.0,198.3530684618621,14.0,93.16563518999136,127.0,427.6814278498064,165.0,251.1874314943369,245.0,212.9675506993159,58.0,84.69378814871061,17.0,76.68019846639604,1.0,31.635258127888694
1057,160.0,124.33364934802545,1.0,18.76876876876877,28.0,247.17514124293783,33.0,140.437484041195,67.0,148.2202508683052,20.0,60.65200909780136,11.0,106.23913463395787,0.0,0.0
1058,253.0,92.3027530299382,12.0,99.42004971002486,37.0,145.4345348060218,63.0,115.31069827033951,97.0,99.1596982273926,36.0,55.602749247046106,6.0,30.95176683002321,2.0,72.9666031857219
1059,220.0,109.36785380500706,4.0,43.21054337258291,39.0,209.2836061175208,43.0,105.14732852426948,78.0,111.48112681692798,45.0,93.75,10.0,69.43480072212192,1.0,49.71266082045776
1060,416.0,150.0856859384865,14.0,109.67489228358794,67.0,257.6724867317899,127.0,218.7467704709084,153.0,150.9873387741407,42.0,69.16198725443378,13.0,71.07709130672498,,
1061,199.0,151.8933235633105,2.0,35.106196243637,35.0,303.0827848978178,64.0,233.8412072052322,69.0,146.8178819924676,26.0,86.41031606234837,3.0,32.21303554171588,0.0,0.0
1062,457.0,187.1754124412261,17.0,151.20519434314684,81.0,341.80099586462995,97.0,208.72334473780475,180.0,200.25811045347336,62.0,114.0628449481198,19.0,102.69160090800996,1.0,40.95742066547617
2000,4104.0,222.1677268896031,149.0,149.07901187629443,803.0,487.5916131813683,1259.0,254.6696172471408,1483.0,226.74107484137295,319.0,97.70470514006384,88.0,81.70162196288146,3.0,16.240330912982685
